Old Url,New Url,Status,Suggested Links,Archive Link
http://www.direct.gov.uk/en/TravelAndTransport/Highwaycode/DG_069856,https://www.gov.uk/general-rules-all-drivers-riders-103-to-158,301,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Energyandwatersaving/Renewableandlowcarbonenergy/index.htm,,410,http://www.energysavingtrust.org.uk/,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Energyandwatersaving/Renewableandlowcarbonenergy/DG_064372,,410,http://www.energysavingtrust.org.uk/,
http://www.direct.gov.uk/en/Pensionsandretirementplanning/PensionCredit/DG_180167,https://www.gov.uk/pension-credit-calculator,301,,
http://www.direct.gov.uk/en/Diol1/DoItOnline/DoItOnlineByCategory/DG_067656,,410,,
http://www.direct.gov.uk/en/Diol1/DoItOnline/DG_4017609,https://www.gov.uk/get-birthday-anniversary-message-from-queen,301,,
http://www.direct.gov.uk/en/Diol1/DoItOnline/DG_195913,,410,http://www.adviceguide.org.uk/,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/TaxCredits/peoplewhohelpothers/Getauthoritytoactforsomeoneelse/index.htm,https://www.gov.uk/getting-help-with-your-tax-credits-claim,301,,
http://www.direct.gov.uk/en/Diol1/DoItOnline/DoItOnlineByCategory/DG_067715,,410,,
http://www.direct.gov.uk/en/EducationAndLearning/UniversityAndHigherEducation/DecidingWhereToStudy/DG_073359,,410,http://unistats.direct.gov.uk,
http://www.direct.gov.uk/en/Diol1/DoItOnline/DG_4017717,https://www.gov.uk/funeral-payments,301,,
http://www.direct.gov.uk/en/Diol1/DoItOnline/DG_4018302,,410,,
http://www.direct.gov.uk/en/Nl1/Newsroom/Features/DG_WP199639,,410,,
http://www.direct.gov.uk/en/Diol1/DoItOnline/DG_4018166,,410,,
http://www.direct.gov.uk/en/TravelAndTransport/Usingmotorwaysandroads/Trafficinformationandjourneyplanning/DG_184667,,410,http://www.highways.gov.uk/mobile-services/,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/ChildBenefitandChildTrustFund/Childbenefits/Informationforpeoplewhohelpandadviseothers/DG_173612,https://www.gov.uk/claim-child-benefit-behalf-someone-else/if-your-child-has-a-baby,301,,
http://www.direct.gov.uk/en/Motoring/BuyingAndSellingAVehicle/ImportingAndExportingAVehicle/DG_197428,https://www.gov.uk/vehicle-registration/q-registration-numbers,301,,
http://www.direct.gov.uk/en/Pensionsandretirementplanning/StatePension/StatePensionforecast/DG_10014008,https://www.gov.uk/state-pension-statement,301,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/Divorceseparationandrelationshipbreakdown/Endingamarriageorcivilpartnership/Endingacivilpartnership/DG_191950,https://www.gov.uk/end-civil-partnership/apply-for-a-conditional-order,301,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/Registeringlifeevents/Marriagesandcivilpartnerships/DG_175718,https://www.gov.uk/copy-decree-absolute-final-order,301,,
http://www.direct.gov.uk/en/YoungPeople/Money/ManagingYourMoney/DG_10027626,,410,https://www.moneyadviceservice.org.uk/en/categories/young-people-and-money,
http://www.direct.gov.uk/en/Governmentcitizensandrights/Divorceseparationandrelationshipbreakdown/Endingamarriageorcivilpartnership/Gettingadivorce/DG_192085,https://www.gov.uk/divorce/apply-for-decree-nisi,301,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/Divorceseparationandrelationshipbreakdown/Endingamarriageorcivilpartnership/Gettingadivorce/index.htm,https://www.gov.uk/divorce,301,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/Divorceseparationandrelationshipbreakdown/Endingamarriageorcivilpartnership/Endingacivilpartnership/DG_191953,https://www.gov.uk/end-civil-partnership/apply-for-a-final-order,301,,
http://www.direct.gov.uk/en/EducationAndLearning/UniversityAndHigherEducation/ChoicesAfterYouGraduate/DG_178904,,410,http://www.prospects.ac.uk/index.htm,
http://www.direct.gov.uk/en/YoungPeople/Workandcareers/Gettingyourfirstjob/DG_066152,,410,,
http://www.direct.gov.uk/en/HomeAndCommunity/InYourHome/AnimalsAndPets/DG_178459,https://www.gov.uk/horse-passport/apply-for-a-horse-passport,301,,
http://www.direct.gov.uk/en/TravelAndTransport/Publictransport/index.htm,,410,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/LivingintheUK/DG_199478,,410,,
http://www.direct.gov.uk/en/YoungPeople/Workandcareers/Planningyourfuture/DG_181771,,410,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/ManagingMoney/Insurance/DG_10034569,,410,https://www.moneyadviceservice.org.uk/,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/ManagingMoney/SavingsAndInvestments/DG_10013701,,410,https://www.moneyadviceservice.org.uk/,
http://www.direct.gov.uk/en/HomeAndCommunity/BuyingAndSellingYourHome/Energyperformancecertificates/DG_177137,https://www.gov.uk/buy-sell-your-home/energy-performance-certificates,301,,
http://www.direct.gov.uk/en/EducationAndLearning/UniversityAndHigherEducation/ApplyingForAHigherEducationCourse/DG_10013307,,410,http://www.ucas.ac.uk,
http://www.direct.gov.uk/en/Pensionsandretirementplanning/StatePension/DG_183760,https://www.gov.uk/state-pension/eligibility,301,,
http://www.direct.gov.uk/en/HomeAndCommunity/BuyingAndSellingYourHome/BuyingYourHome/DG_10026643,https://www.gov.uk/search-property-information-land-registry,301,,
http://www.direct.gov.uk/en/HomeAndCommunity/TechnologyInYourHome/DigitalTelevision/DG_10030984,,410,,
http://www.direct.gov.uk/en/HomeAndCommunity/WhereYouLive/Streetcleaninglitterandillegaldumping/DG_10029666,https://www.gov.uk/report-graffiti,301,,
http://www.direct.gov.uk/en/Parents/Preschooldevelopmentandlearning/SpecialEducationalNeeds/DG_4000691,https://www.gov.uk/children-with-special-educational-needs/overview,301,,
http://www.direct.gov.uk/en/HomeAndCommunity/InYourHome/SupportAtHome/DG_10026083,https://www.gov.uk/garden-maintenance-council-tenants,301,,
http://www.direct.gov.uk/en/HomeAndCommunity/Planning/GrantsFundsAndStandards/DG_10027032,https://www.gov.uk/disabled-facilities-grants,301,,
http://www.direct.gov.uk/en/Parents/Preschooldevelopmentandlearning/NurseriesPlaygroupsReceptionClasses/DG_4002825,https://www.gov.uk/childcare-tax-credits,301,,
http://www.direct.gov.uk/en/Employment/ResolvingWorkplaceDisputes/DG_199634,https://www.gov.uk/browse/working/redundancies-dismissals,301,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/BenefitsTaxCreditsAndOtherSupport/On_a_low_income/DG_180321,https://www.gov.uk/support-for-mortgage-interest,301,,
http://www.direct.gov.uk/en/EducationAndLearning/UniversityAndHigherEducation/WhyGoToUniversityOrCollege/DG_4017026,,410,,
http://www.direct.gov.uk/en/Dl1/Directories/UsefulContactsByCategory/DisabledPeopleContacts/OrganisationsAndCharities/DG_10014885,,410,,
http://www.direct.gov.uk/en/DisabledPeople/Everydaylifeandaccess/PerformingArts/DG_4018359,,410,,
http://www.direct.gov.uk/en/HomeAndCommunity/Gettinginvolvedinyourcommunity/index.htm,https://www.gov.uk/browse/housing,301,,
http://www.direct.gov.uk/en/Parents/Schoolslearninganddevelopment/Gettinginvolvedwithschoolsandyourchildseducation/index.htm,https://www.gov.uk/browse/education,410,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/GettingLegalAdvice/index.htm,https://www.gov.uk/community-legal-advice,301,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/GettingLegalAdvice/Gettinglegaladviceandlegalaid/index.htm,https://www.gov.uk/legal-aid,301,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/GettingLegalAdvice/Gettinglegaladviceandlegalaid/DG_195311,https://www.gov.uk/legal-aid,301,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/Registeringlifeevents/Marriagesandcivilpartnerships/DG_175715,https://www.gov.uk/marriages-civil-partnerships/overview,301,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/TaxCredits/Paymentsandentitlement/payments/DG_175634,https://www.gov.uk/how-tax-credits-affect-other-benefits,301,,
http://www.direct.gov.uk/en/EducationAndLearning/UniversityAndHigherEducation/LifeAtUniversityOrCollege/DG_073253,,410,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/TaxCredits/Keepingyourtaxcreditsuptodate/Renewingtaxcreditsclaim/DG_173318,https://www.gov.uk/renewing-your-tax-credits-claim,301,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/ChildBenefitandChildTrustFund/Childbenefits/Gettingstarted/index.htm,https://www.gov.uk/child-benefit,301,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/TaxCredits/Gettingstarted/index.htm,https://www.gov.uk/claim-tax-credits,301,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/Taxes/BeginnersGuideToTax/IncomeTax/Taxrefundsreclaimingtax/DG_078335,https://www.gov.uk/apply-tax-free-interest-on-savings,301,,
http://www.direct.gov.uk/en/Employment/Jobseekers/Helpapplyingforajob/DG_173721,,410,https://nationalcareersservice.direct.gov.uk,
http://www.direct.gov.uk/en/DisabledPeople/TravelHolidaysAndBreaks/GettingThere/index.htm,https://www.gov.uk/transport-disabled,301,,
http://www.direct.gov.uk/en/EducationAndLearning/AdultLearning/TrainingAndWorkplaceLearning/DG_070911,,410,https://nationalcareersservice.direct.gov.uk/advice/courses/typesoflearning/Pages/gettrainingatwork.aspx,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/Taxes/BeginnersGuideToTax/IncomeTax/GettingyourIncomeTaxright/index.htm,https://www.gov.uk/income-tax/overview,301,,
http://www.direct.gov.uk/en/TravelAndTransport/Cycling/DG_190030,,410,,
http://www.direct.gov.uk/en/Parents/Familyleisureandrecreation/DG_172710,,410,,
http://www.direct.gov.uk/en/Parents/Familyleisureandrecreation/DG_172801,,410,,
http://www.direct.gov.uk/en/Motoring/DriverLicensing/EndorsementsAndDisqualifications/DG_4022491,https://www.gov.uk/reapply-licence-revoked,301,,
http://www.direct.gov.uk/en/YoungPeople/Workandcareers/Gettingyourfirstjob/index.htm,https://www.gov.uk/browse/working/finding-job,301,,
http://www.direct.gov.uk/en/Pensionsandretirementplanning/TaxandNationalInsuranceinretirement/GettingyourtaxandNationalInsuranceright/index.htm,https://www.gov.uk/tax-national-insurance-after-state-pension-age,301,,
http://www.direct.gov.uk/en/Motoring/DriverLicensing/MedicalRulesForDrivers/MedicalA-Z/DG_185442,https://www.gov.uk/dizziness-and-driving,301,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/ManagingMoney/GivingMoneyToCharity/DG_10015097,,410,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/Taxes/BeginnersGuideToTax/InheritanceTaxEstatesAndTrusts/DG_187437,,410,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/Taxes/BeginnersGuideToTax/InheritanceTaxEstatesAndTrusts/InheritanceTaxwhenpassingonmoneyorproperty/DG_179336,https://www.gov.uk/inheritance-tax/gifts-and-exemptions,301,,
http://www.direct.gov.uk/en/Motoring/DriverLicensing/MedicalRulesForDrivers/MedicalA-Z/DG_185451,https://www.gov.uk/tourettes-syndrome-and-driving,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_071935,,410,,
http://www.direct.gov.uk/en/HomeAndCommunity/BuyingAndSellingYourHome/MobileHousing/DG_191086,https://www.gov.uk/park-mobile-homes/selling-or-giving-away-a-park-home,301,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/ManagingMoney/PlanningYourPersonalFinances/DG_10013916,,410,https://www.moneyadviceservice.org.uk/en/articles/childrens-savings-options,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/ManagingMoney/GivingMoneyToCharity/index.htm,https://www.gov.uk/donating-to-charity/different-ways-to-donate,301,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/ManagingMoney/GivingMoneyToCharity/DG_188063,,410,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/Taxes/BeginnersGuideToTax/NationalInsurance/PayingreducedrateNationalInsurance/DG_190116,https://www.gov.uk/national-insurance/how-much-national-insurance-you-pay,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10016449,,410,http://www.cosla.gov.uk/scottish-local-government,
http://www.direct.gov.uk/en/Motoring/DriverLicensing/MedicalRulesForDrivers/MedicalA-Z/DG_185444,https://www.gov.uk/glaucoma-and-driving,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_073434,,410,,
http://www.direct.gov.uk/en/Motoring/DriverLicensing/MedicalRulesForDrivers/MedicalA-Z/DG_185445,https://www.gov.uk/transient-global-amnesia-and-driving,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011767,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011434,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_181564,,410,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/TaxCredits/Keepingyourtaxcreditsuptodate/Changesthataffectyourtaxcredits/DG_172734,https://www.gov.uk/tax-credits-if-moving-country-or-travelling/going-abroad-temporarily,301,,
http://www.direct.gov.uk/en/DisabledPeople/TravelHolidaysAndBreaks/PlanningATrip/DG_4015878,,410,,
http://www.direct.gov.uk/en/DisabledPeople/RightsAndObligations/GoingToCourt/index.htm,https://www.gov.uk/going-to-court-victim-witness/help-getting-to-the-court,301,,
http://www.direct.gov.uk/en/DisabledPeople/RightsAndObligations/GoingToCourt/DG_4017140,https://www.gov.uk/going-to-court-victim-witness/help-getting-to-the-court,301,,
http://www.direct.gov.uk/en/CrimeJusticeAndTheLaw/VictimsOfCrime/DG_070444,https://www.gov.uk/going-to-court-victim-witness/help-getting-to-the-court,301,,
http://www.direct.gov.uk/en/HomeAndCommunity/BuyingAndSellingYourHome/Mortgagesandrepossessions/DG_180043,https://www.gov.uk/repossession/the-hearing,301,,
http://www.direct.gov.uk/en/HomeAndCommunity/Privaterenting/Problemsanddisputes/DG_180095,https://www.gov.uk/private-renting-evictions/eviction-court-hearings,301,,
http://www.direct.gov.uk/en/DisabledPeople/RightsAndObligations/GoingToCourt/DG_4018636,,410,,
http://www.direct.gov.uk/en/DisabledPeople/RightsAndObligations/GoingToCourt/DG_4017141,,410,,
http://www.direct.gov.uk/en/DisabledPeople/RightsAndObligations/GoingToCourt/DG_4018643,,410,,
http://www.direct.gov.uk/en/CrimeJusticeAndTheLaw/Goingtocourt/index.htm,https://www.gov.uk/courts/magistrates-courts,301,,
http://www.direct.gov.uk/en/CrimeJusticeAndTheLaw/Sentencingprisonandprobation/Goingtoprison/index.htm,https://www.gov.uk/life-in-prison/arriving-at-prison,301,,
http://www.direct.gov.uk/en/DisabledPeople/Everydaylifeandaccess/Everydayaccess/DG_4018357,,410,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10012575,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/cy/MoneyTaxAndBenefits/ManagingMoney/GivingMoneyToCharity/DG_078329CY,https://www.gov.uk/cymraeg,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011977,,410,http://www.gad.gov.uk,
http://www.direct.gov.uk/en/Dl1/Directories/DG_192988,,410,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011978,,410,http://www.gchq.gov.uk,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011979,,410,https://gcn.civilservice.gov.uk,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10012298,,410,http://www.homeoffice.gov.uk/equalities/equality-government,
http://www.direct.gov.uk/en/HomeAndCommunity/InYourHome/Dealingwithemergencies/Supportafteramajorincident/DG_078069,,410,,
http://www.direct.gov.uk/en/Dl1/Directories/UsefulContactsByCategory/DisabledPeopleContacts/GovernmentContacts/index.htm,,410,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/UKgovernment/Centralgovernmentandthemonarchy/DG_073446,https://www.gov.uk/government,301,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/UKgovernment/Devolvedgovernment/DG_073309,,410,http://www.northernireland.gov.uk/,
http://www.direct.gov.uk/en/Governmentcitizensandrights/UKgovernment/Devolvedgovernment/DG_073307,,410,http://www.scotland.gov.uk,
http://www.direct.gov.uk/en/Governmentcitizensandrights/UKgovernment/Devolvedgovernment/DG_073308,,410,http://new.wales.gov.uk/?lang=en,
http://www.direct.gov.uk/en/Nl1/Newsroom/DG_065117,,410,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/index.htm,https://www.gov.uk/browse/working/rights-trade-unions,301,,
http://www.direct.gov.uk/en/Dl1/Directories/UsefulContactsByCategory/Governmentcitizensandrightscontacts/index.htm,,410,,
http://www.direct.gov.uk/en/Diol1/DoItOnline/DG_4018851,,410,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011044,,410,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011040,,410,http://www.prospects.ac.uk,
http://www.direct.gov.uk/en/EducationAndLearning/UniversityAndHigherEducation/ChoicesAfterYouGraduate/DG_174816,,410,http://www.prospects.ac.uk/index.htm,
http://www.direct.gov.uk/en/EducationAndLearning/UniversityAndHigherEducation/ChoicesAfterYouGraduate/index.htm,,410,http://www.prospects.ac.uk/index.htm,
http://www.direct.gov.uk/en/EducationAndLearning/UniversityAndHigherEducation/ChoicesAfterYouGraduate/DG_183343,,410,http://graduatetalentpool.direct.gov.uk,
http://www.direct.gov.uk/graduates/,,410,,http://webarchive.nationalarchives.gov.uk/20121015000000/www.direct.gov.uk/en/EducationAndLearning/UniversityAndHigherEducation/ChoicesAfterYouGraduate/index.htm
http://www.direct.gov.uk/en/Motoring/DriverLicensing/MedicalRulesForDrivers/MedicalA-Z/DG_185446,https://www.gov.uk/grand-mal-fits-and-driving,301,,
http://www.direct.gov.uk/en/Parents/Lookingafterchildrenifyoudivorceorseparate/Lookingafterchildrenifyourrelationshipends/DG_192848,https://www.gov.uk/contact-grandchild-parents-divorce-separate,301,,
http://www.direct.gov.uk/en/EducationAndLearning/AdultLearning/FinancialHelpForAdultLearners/DG_10033132,https://www.gov.uk/grant-bursary-adult-learners,301,,
http://www.direct.gov.uk/en/HomeAndCommunity/Planning/GrantsFundsAndStandards/index.htm,https://www.gov.uk/browse/housing,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011478,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011520,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011768,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Energyandwatersaving/DG_202502,https://www.gov.uk/green-deal-energy-saving-measures,301,,
http://www.direct.gov.uk/en/Nl1/Newsroom/DG_183085,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenerhomeandgarden/Greenerlabelsandclaims/DG_064421,,410,,
http://www.direct.gov.uk/en/HomeAndCommunity/Gettinginvolvedinyourcommunity/Volunteering/DG_10038388,https://www.gov.uk/volunteering/find-volunteer-placements,301,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenerhomeandgarden/Greenershopping/DG_064376,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenertravel/Greenercarsanddriving/index.htm,,410,http://www.energysavingtrust.org.uk/,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenertravel/Greenercarsanddriving/DG_191580,,410,http://www.energysavingtrust.org.uk/,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenerhomeandgarden/Greenershopping/DG_064377,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenerhomeandgarden/Greenergarden/DG_064407,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Thewiderenvironment/Climatechange/DG_064391,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenerhomeandgarden/Greenershopping/DG_078263,,410,http://www.recyclenow.com/,
http://www.direct.gov.uk/en/Parents/Schoolslearninganddevelopment/SchoolLife/DG_064441,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenertravel/Airtravelandgreenerholidays/DG_064427,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenerhomeandgarden/Greenershopping/DG_064425,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenerlifeevents/DG_179223,,410,,
http://www.direct.gov.uk/en/Employment/ResolvingWorkplaceDisputes/Grievanceprocedures/index.htm,https://www.gov.uk/solve-workplace-dispute/overview,301,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Energyandwatersaving/Renewableandlowcarbonenergy/DG_197029,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenerhomeandgarden/Greenergarden/DG_177399,,410,,
http://www.direct.gov.uk/en/Employment/Understandingyourworkstatus/Temporarylayoff/DG_177591,https://www.gov.uk/lay-offs-short-timeworking/guarantee-pay,301,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/Consumerrights/Situationsthatcanchangeyourconsumerrights/DG_195361,,410,,
http://www.direct.gov.uk/en/MoneyTaxAndBenefits/ChildBenefitandChildTrustFund/Childbenefits/Paymentsandentitlements/Benefitsforparents/DG_073800,https://www.gov.uk/guardians-allowance,301,,
http://www.direct.gov.uk/en/Parents/Yourchildshealthandsafety/Yourchildssafetyinthehome/DG_078853,,410,,
http://www.direct.gov.uk/en/Pensionsandretirementplanning/Benefits/BenefitsInRetirement/DG_10026814,https://www.gov.uk/browse/benefits,301,,
http://www.direct.gov.uk/en/Pensionsandretirementplanning/Working/DG_10026794,,410,,
http://www.direct.gov.uk/en/Pensionsandretirementplanning/Benefits/ConcessionsAndOtherHelp/DG_10026819,https://www.gov.uk/,410,,
http://www.direct.gov.uk/en/Pensionsandretirementplanning/Working/LosingYourJob/DG_10026791,https://www.gov.uk/browse/working/redundancies-dismissals,410,,
http://www.direct.gov.uk/en/CaringForSomeone/MoneyMatters/DG_10037637,https://www.gov.uk/browse/benefits,301,,
http://www.direct.gov.uk/en/DisabledPeople/FinancialSupport/Introductiontofinancialsupport/DG_10020535,https://www.gov.uk/financial-help-disabled/overview,301,,
http://www.direct.gov.uk/en/Pensionsandretirementplanning/Working/LookingForWork/DG_10026784,https://www.gov.uk/browse/working/finding-job,301,,
http://www.direct.gov.uk/en/Pensionsandretirementplanning/Working/OpportunitiesInRetirement/DG_10026803,,410,,
http://www.direct.gov.uk/en/HomeAndCommunity/YourlocalcouncilandCouncilTax/YourCommunity/DG_4018786,https://www.gov.uk/apply-allotment,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_067969,,410,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011601,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10027132,,410,,
http://www.direct.gov.uk/en/Motoring/DriverLicensing/MedicalRulesForDrivers/MedicalA-Z/DG_185447,https://www.gov.uk/guillain-barre-syndrome-and-driving,301,,
http://www.direct.gov.uk/en/CrimeJusticeAndTheLaw/Typesofcrime/DG_181544,,410,,
http://www.direct.gov.uk/en/YoungPeople/CrimeAndJustice/TypesOfCrime/DG_10027654,,410,,
http://www.direct.gov.uk/cy/MoneyTaxAndBenefits/Taxes/SelfAssessmentYourTaxReturn/Fileyourtaxreturnonline/DG_10013651CY,https://www.gov.uk/cymraeg,301,,
http://www.direct.gov.uk/cy/TravelAndTransport/PublicTransport/TrafficManagement/DG_10026767CY,https://www.gov.uk/cymraeg,301,,
http://www.direct.gov.uk/cy/HomeAndCommunity/WhereYouLive/SaferStreets/DG_4001664CY,https://www.gov.uk/cymraeg,301,,
http://www.direct.gov.uk/cy/Diol1/DoItOnline/Doitonlinemotoring/DG_201177CY,https://www.gov.uk/cymraeg,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011769,,410,http://wales.gov.uk/topics/localgovernment/?skip=1&lang=en,
http://www.direct.gov.uk/en/Motoring/DriverLicensing/MedicalRulesForDrivers/MedicalA-Z/DG_185625,https://www.gov.uk/hiv-and-driving,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10014501,,410,http://www.hmrc.gov.uk/enq/index.htm,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011000,,410,http://www.hmrc.gov.uk/startingup,
http://www.direct.gov.uk/en/Dl1/Directories/DG_6000100,,410,http://www.hmrc.gov.uk,
http://www.direct.gov.uk/en/Motoring/BuyingAndSellingAVehicle/ImportingAndExportingAVehicle/DG_10014606,https://www.gov.uk/importing-vehicles-into-the-uk/overview,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_193583,https://www.gov.uk/trusts-taxes/overview,301,,
http://www.direct.gov.uk/en/Dl1/Directories/UsefulContactsByCategory/EnvironmentandGreenerLivingcontacts/DG_073206,,410,,
http://www.direct.gov.uk/en/EducationAndLearning/UniversityAndHigherEducation/StudentHousing/DG_064416,,410,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011712,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011524,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011446,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011188,,410,,
http://www.direct.gov.uk/en/Employment/RedundancyAndLeavingYourJob/Resigningorretiring/DG_175835,https://www.gov.uk/handing-in-your-notice-resigning-leaving-job,301,,
http://www.direct.gov.uk/en/Employment/ResolvingWorkplaceDisputes/Disciplinaryprocedures/DG_10028115,https://www.gov.uk/solve-workplace-dispute/formal-procedures,301,,
http://www.direct.gov.uk/bis_sur_s1.dsb,https://www.gov.uk/rights-of-trade-union-reps,301,,
http://www.direct.gov.uk/en/Employment/Employees/TheNationalMinimumWage/DG_181935,https://www.gov.uk/tips-at-work/overview,301,,
http://www.direct.gov.uk/en/Governmentcitizensandrights/Divorceseparationandrelationshipbreakdown/Moneypropertyandpossessionswhenyourrelationshipends/Financialplanningwhenyourrelationshipends/DG_193779,https://www.gov.uk/make-will/updating-your-will,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011503,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011422,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011525,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10012607,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011714,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011409,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/CrimeJusticeAndTheLaw/Typesofcrime/DG_199479,https://www.gov.uk/report-hate-crime,301,,
http://www.direct.gov.uk/en/Dl1/Directories/DG_10011441,https://www.gov.uk/find-your-local-council,301,,
http://www.direct.gov.uk/en/Diol1/DoItOnline/DG_4017782,,410,http://www.nsandi.com/savings-premium-bonds-have-i-won,
http://www.direct.gov.uk/en/Nl1/Newsroom/DG_179535,,410,,
http://www.direct.gov.uk/en/Dl1/Directories/UsefulContactsByCategory/ParentsContacts/DG_172252,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenerlifeevents/DG_189252,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Greenerlifeevents/DG_173293,,410,,
http://www.direct.gov.uk/en/Environmentandgreenerliving/Wasteandrecycling/DG_10014614,https://www.gov.uk/hazardous-waste-disposal,301,,
http://www.direct.gov.uk/en/Motoring/DriverLicensing/MedicalRulesForDrivers/MedicalA-Z/DG_185610,https://www.gov.uk/head-injury-and-driving,301,,
http://www.direct.gov.uk/en/Nl1/Newsroom/SpendingReview/DG_191768,,410,,
