Old Url,New Url
http://www.scotlandoffice.gov.uk/scotlandoffice/17542.html,https://www.gov.uk/government/news/moore-welcomes-29-million-support-for-life-sciences
http://www.scotlandoffice.gov.uk/scotlandoffice/17843.html,https://www.gov.uk/government/news/moore-welcomes-uk-green-investment-bank-appointments
http://www.scotlandoffice.gov.uk/scotlandoffice/17823.html,https://www.gov.uk/government/news/joint-statement-on-referendum-talks
http://www.scotlandoffice.gov.uk/scotlandoffice/17804.html,https://www.gov.uk/government/news/secretary-of-state-welcomes-eu-agriculture-commissioner-to-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17803.html,https://www.gov.uk/government/news/moore-arrival-of-hms-ambush-signals-commitment-to-strong-defence-footprint-in-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17802.html,https://www.gov.uk/government/news/moore-both-governments-want-to-make-referendum-work
http://www.scotlandoffice.gov.uk/scotlandoffice/17782.html,https://www.gov.uk/government/news/september-labour-market-statistics-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17762.html,https://www.gov.uk/government/news/secretary-of-state-attends-reception-for-olympians-and-paralympians
http://www.scotlandoffice.gov.uk/scotlandoffice/18003.html,https://www.gov.uk/government/news/secretary-of-state-for-scotland-welcomes-two-scottish-projects-in-uk-government-ccs-competition-shortlist
http://www.scotlandoffice.gov.uk/scotlandoffice/17983.html,https://www.gov.uk/government/news/secretary-of-state-for-scotland-sends-warm-wishes-for-eid
http://www.scotlandoffice.gov.uk/scotlandoffice/17967.html,https://www.gov.uk/government/news/human-trafficking-gangs-targeted-by-uk-government
http://www.scotlandoffice.gov.uk/scotlandoffice/17966.html,https://www.gov.uk/government/news/foreign-secretary-scotlands-voice-in-the-world-is-stronger-as-part-of-uk
http://www.scotlandoffice.gov.uk/scotlandoffice/17965.html,https://www.gov.uk/government/news/uk-green-investment-bank-gets-green-light-from-europe--2
http://www.scotlandoffice.gov.uk/scotlandoffice/17963.html,https://www.gov.uk/government/news/defence-secretary-scotland-is-better-protected-and-more-secure-as-part-of-uk
http://www.scotlandoffice.gov.uk/scotlandoffice/17943.html,https://www.gov.uk/government/news/october-labour-market-statistics-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17923.html,https://www.gov.uk/government/news/prime-minister-and-secretary-of-state-sign-referendum-agreement-with-scottish-government
http://www.scotlandoffice.gov.uk/scotlandoffice/17903.html,https://www.gov.uk/government/news/statement-on-referendum-discussions-with-scottish-government
http://www.scotlandoffice.gov.uk/scotlandoffice/17883.html,https://www.gov.uk/government/news/joints-statement-following-discussions-on-referendum-between-secretary-of-state-for-scotland-and-deputy-first-minister
http://www.scotlandoffice.gov.uk/scotlandoffice/18248.html,https://www.gov.uk/government/news/secretary-of-state-for-scotlands-st-andrews-day-message
http://www.scotlandoffice.gov.uk/scotlandoffice/18232.html,https://www.gov.uk/government/news/mundell-welcomes-commonwealth-games-ticket-touting-ban
http://www.scotlandoffice.gov.uk/scotlandoffice/18231.html,https://www.gov.uk/government/news/moderator-welcomed-to-scotland-office
http://www.scotlandoffice.gov.uk/scotlandoffice/18209.html,https://www.gov.uk/government/news/uk-green-investment-bank-opens-for-business
